CustomerID;CustomerName;BillToCustomerID;CustomerCategoryID;BuyingGroupID;PrimaryContactPersonID;AlternateContactPersonID;DeliveryMethodID;DeliveryCityID;CreditLimit;AccountOpenedDate;StandardDiscountPercentage;IsStatementSent;IsOnCreditHold;PaymentDays;PhoneNumber;WebsiteURL;DeliveryAddressLine;DeliveryLocationLat;DeliveryLocationLong
448;Wingtip Toys (Salt Wells, NV);401;3;2;2095;2096;3;30304;NULL;01/01/2013;0.000;0;0;7;(702) 555-0100;http://www.wingtiptoys.com/SaltWells;1175 Moresby Street;39,3751976;-118,5829202
449;Wingtip Toys (Delray, WV);401;3;2;2097;2098;3;8839;NULL;01/01/2013;0.000;0;0;7;(304) 555-0100;http://www.wingtiptoys.com/Delray;1400 Kongpaisarn Street;39,1945484;-78,6041789
450;Wingtip Toys (Mount Summit, IN);401;3;2;2099;2100;3;23284;NULL;01/01/2013;0.000;0;0;7;(219) 555-0100;http://www.wingtiptoys.com/MountSummit;1033 Lindqvist Road;40,0044908;-85,3846928
451;Wingtip Toys (Smoot, WY);401;3;2;2101;2102;3;31870;NULL;01/01/2013;0.000;0;0;7;(307) 555-0100;http://www.wingtiptoys.com/Smoot;1854 Ankitham Avenue;42,6204847;-110,9143626
452;Wingtip Toys (Lake Davis, CA);401;3;2;2103;2104;3;18340;NULL;01/01/2013;0.000;0;0;7;(209) 555-0100;http://www.wingtiptoys.com/LakeDavis;605 Roman Street;39,8726783;-120,4788267
453;Wingtip Toys (Stanardsville, VA);401;3;2;2105;2106;3;32575;NULL;01/01/2013;0.000;0;0;7;(276) 555-0100;http://www.wingtiptoys.com/Stanardsville;1316 Agafitei Road;38,2973519;-78,4400099
454;Wingtip Toys (Corcovado, PR);401;3;2;2107;2108;3;7576;NULL;01/01/2013;0.000;0;0;7;(787) 555-0100;http://www.wingtiptoys.com/Corcovado;1924 Spousta Lane;18,4585569;-66,7762868
455;Wingtip Toys (Taft Heights, CA);401;3;2;2109;2110;3;33520;NULL;01/01/2013;0.000;0;0;7;(209) 555-0100;http://www.wingtiptoys.com/TaftHeights;1772 Fallaci Crescent;35,1346895;-119,4726196
456;Wingtip Toys (West Hempstead, NY);401;3;2;2111;2112;3;36531;NULL;01/01/2013;0.000;0;0;7;(212) 555-0100;http://www.wingtiptoys.com/WestHempstead;1605 Leigh Road;40,7048242;-73,6501295
457;Wingtip Toys (Portales, NM);401;3;2;2113;2114;3;27648;NULL;01/01/2013;0.000;0;0;7;(505) 555-0100;http://www.wingtiptoys.com/Portales;349 Kozakova Boulevard;34,1861922;-103,3343978
458;Wingtip Toys (Coker, AL);401;3;2;2115;2116;3;7074;NULL;01/01/2013;0.000;0;0;7;(205) 555-0100;http://www.wingtiptoys.com/Coker;1813 Koppel Crescent;33,2459512;-87,6877882
459;Wingtip Toys (Haydenville, OH);401;3;2;2117;2118;3;14974;NULL;01/01/2013;0.000;0;0;7;(216) 555-0100;http://www.wingtiptoys.com/Haydenville;801 Dzene Street;39,482013;-82,3282074
460;Wingtip Toys (Mayhill, NM);401;3;2;2119;2120;3;21351;NULL;01/01/2013;0.000;0;0;7;(505) 555-0100;http://www.wingtiptoys.com/Mayhill;898 Kim Boulevard;32,8895419;-105,4780381
461;Wingtip Toys (Vair, TX);401;3;2;2121;2122;3;34984;NULL;01/01/2013;0.000;0;0;7;(210) 555-0100;http://www.wingtiptoys.com/Vair;75 Chang Crescent;31,2810176;-94,9135442
462;Wingtip Toys (Crossroads, NM);401;3;2;2123;2124;3;8082;NULL;01/01/2013;0.000;0;0;7;(505) 555-0100;http://www.wingtiptoys.com/Crossroads;1925 Ankitham Road;33,5123245;-103,3396737
463;Wingtip Toys (Cowlington, OK);401;3;2;2125;2126;3;7847;NULL;01/01/2013;0.000;0;0;7;(405) 555-0100;http://www.wingtiptoys.com/Cowlington;521 Arslan Street;35,3058311;-94,7897384
464;Wingtip Toys (Glen Ullin, ND);401;3;2;2127;2128;3;13146;NULL;01/01/2013;0.000;0;0;7;(701) 555-0100;http://www.wingtiptoys.com/GlenUllin;710 Barbosa Lane;46,8150051;-101,829877
465;Wingtip Toys (Oologah, OK);401;3;2;2129;2130;3;25479;NULL;01/01/2013;0.000;0;0;7;(405) 555-0100;http://www.wingtiptoys.com/Oologah;176 Zvirbule Crescent;36,4509861;-95,73209819
466;Wingtip Toys (Lytle, TX);401;3;2;2131;2132;3;20412;NULL;01/01/2013;0.000;0;0;7;(210) 555-0100;http://www.wingtiptoys.com/Lytle;882 Bhuiyan Crescent;29,233294;-98,7964137
467;Wingtip Toys (Mahaffey, PA);401;3;2;2133;2134;3;20575;NULL;01/01/2013;0.000;0;0;7;(215) 555-0100;http://www.wingtiptoys.com/Mahaffey;1947 ozCelik Road;40,8728411;-78,724196
468;Wingtip Toys (Sunburg, MN);401;3;2;2135;2136;3;33237;NULL;01/01/2013;0.000;0;0;7;(218) 555-0100;http://www.wingtiptoys.com/Sunburg;1356 Molina Crescent;45,3477401;-95,2383563
469;Wingtip Toys (Johnetta, KY);401;3;2;2137;2138;3;17093;NULL;01/01/2013;0.000;0;0;7;(270) 555-0100;http://www.wingtiptoys.com/Johnetta;1314 Arvidsson Boulevard;37,4156408;-84,191877
470;Wingtip Toys (Universal City, TX);401;3;2;2139;2140;3;34875;NULL;01/01/2013;0.000;0;0;7;(210) 555-0100;http://www.wingtiptoys.com/UniversalCity;1521 Phan Crescent;29,5480071;-98,2911235
471;Wingtip Toys (Ridgemark, CA);401;3;2;2141;2142;3;28907;NULL;01/01/2013;0.000;0;0;7;(209) 555-0100;http://www.wingtiptoys.com/Ridgemark;1795 Pullela Street;36,8124564;-121,3657673
472;Wingtip Toys (San Jacinto, CA);401;3;2;2143;2144;3;30387;NULL;01/01/2013;0.000;0;0;7;(209) 555-0100;http://www.wingtiptoys.com/SanJacinto;820 Kubatova Road;33,7839084;-116,958635
473;Wingtip Toys (Floriston, CA);401;3;2;2145;2146;3;11747;NULL;01/01/2013;0.000;0;0;7;(209) 555-0100;http://www.wingtiptoys.com/Floriston;229 Cao Lane;39,3946303;-120,021308
474;Wingtip Toys (Bokeelia, FL);401;3;2;2147;2148;3;3463;NULL;01/01/2013;0.000;0;0;7;(239) 555-0100;http://www.wingtiptoys.com/Bokeelia;1019 Hoa Avenue;26,7056266;-82,1589815
475;Wingtip Toys (Cale, AR);401;3;2;2149;2150;3;4900;NULL;01/01/2013;0.000;0;0;7;(479) 555-0100;http://www.wingtiptoys.com/Cale;1235 Oh Crescent;33,6262263;-93,2404457
476;Wingtip Toys (Karthaus, PA);401;3;2;2151;2152;3;17353;NULL;01/01/2013;0.000;0;0;7;(215) 555-0100;http://www.wingtiptoys.com/Karthaus;272 Stojkovic Avenue;41,1208924;-78,1138962
477;Wingtip Toys (Glancy, MS);401;3;2;2153;2154;3;13068;NULL;01/01/2013;0.000;0;0;7;(228) 555-0100;http://www.wingtiptoys.com/Glancy;856 Sarkar Street;31,8184955;-90,4964839
478;Wingtip Toys (Stoneboro, PA);401;3;2;2155;2156;3;32885;NULL;01/01/2013;0.000;0;0;7;(215) 555-0100;http://www.wingtiptoys.com/Stoneboro;393 Williams Avenue;41,3392232;-80,1050604
479;Wingtip Toys (Mier, IN);401;3;2;2157;2158;3;22146;NULL;01/01/2013;0.000;0;0;7;(219) 555-0100;http://www.wingtiptoys.com/Mier;257 Gunes Avenue;40,5753176;-85,8255386
480;Wingtip Toys (Wapinitia, OR);401;3;2;2159;2160;3;35830;NULL;01/01/2013;0.000;0;0;7;(458) 555-0100;http://www.wingtiptoys.com/Wapinitia;1525 Benjaree Crescent;45,1142837;-121,2564517
481;Wingtip Toys (White Church, MO);401;3;2;2161;2162;3;36946;NULL;01/01/2013;0.000;0;0;7;(314) 555-0100;http://www.wingtiptoys.com/WhiteChurch;1410 Shergill Lane;36,8503352;-91,7862581
482;Wingtip Toys (Caton, NY);401;3;2;2163;2164;3;5664;NULL;01/01/2013;0.000;0;0;7;(212) 555-0100;http://www.wingtiptoys.com/Caton;1187 Baruah Crescent;42,0561853;-77,0277448
483;Wingtip Toys (Plum Branch, SC);401;3;2;2165;2166;3;27344;NULL;01/01/2013;0.000;0;0;7;(803) 555-0100;http://www.wingtiptoys.com/PlumBranch;593 Huq Avenue;33,8487376;-82,259846
484;Wingtip Toys (Mauldin, SC);401;3;2;2167;2168;3;21282;NULL;01/01/2013;0.000;0;0;7;(803) 555-0100;http://www.wingtiptoys.com/Mauldin;261 Celmina Street;34,77873;-82,310119
485;Wingtip Toys (Bonner Springs, KS);401;3;2;2169;2170;3;3545;NULL;01/01/2013;0.000;0;0;7;(316) 555-0100;http://www.wingtiptoys.com/BonnerSprings;1632 Bose Street;39,059726;-94,8835754
486;Wingtip Toys (Lowellville, OH);401;3;2;2171;2172;3;20131;NULL;01/01/2013;0.000;0;0;7;(216) 555-0100;http://www.wingtiptoys.com/Lowellville;1197 Debeljak Avenue;41,0353371;-80,5364593
487;Wingtip Toys (Elverson, PA);401;3;2;2173;2174;3;10581;NULL;01/01/2013;0.000;0;0;7;(215) 555-0100;http://www.wingtiptoys.com/Elverson;732 Nakhtare Boulevard;40,1567641;-75,8327088
488;Wingtip Toys (Isabela, PR);401;3;2;2175;2176;3;16702;NULL;01/01/2013;0.000;0;0;7;(787) 555-0100;http://www.wingtiptoys.com/Isabela;1211 Mazumdar Avenue;18,500776;-67,0243462
489;Wingtip Toys (Sayner, WI);401;3;2;2177;2178;3;30751;NULL;01/01/2013;0.000;0;0;7;(262) 555-0100;http://www.wingtiptoys.com/Sayner;1960 Pak Street;45,9860625;-89,5326435
490;Wingtip Toys (Beals, ME);401;3;2;2179;2180;3;2230;NULL;01/01/2013;0.000;0;0;7;(207) 555-0100;http://www.wingtiptoys.com/Beals;327 Trivedi Lane;44,5198009;-67,6149935
491;Wingtip Toys (Morton Grove, IL);401;3;2;2181;2182;3;23067;NULL;01/01/2013;0.000;0;0;7;(217) 555-0100;http://www.wingtiptoys.com/MortonGrove;1284 Lovric Lane;42,0405853;-87,7825621
492;Wingtip Toys (Birds, IL);401;3;2;2183;2184;3;3059;NULL;01/01/2013;0.000;0;0;7;(217) 555-0100;http://www.wingtiptoys.com/Birds;520 Matos Lane;38,8369899;-87,6678032
493;Wingtip Toys (Federalsburg, MD);401;3;2;2185;2186;3;11427;NULL;01/01/2013;0.000;0;0;7;(240) 555-0100;http://www.wingtiptoys.com/Federalsburg;981 Cattaneo Road;38,6942809;-75,7721551
494;Wingtip Toys (Pikeview, CO);401;3;2;2187;2188;3;26906;NULL;01/01/2013;0.000;0;0;7;(303) 555-0100;http://www.wingtiptoys.com/Pikeview;1726 Zahradnicek Crescent;38,9152705;-104,8221988
495;Wingtip Toys (Boalsburg, PA);401;3;2;2189;2190;3;3409;NULL;01/01/2013;0.000;0;0;7;(215) 555-0100;http://www.wingtiptoys.com/Boalsburg;122 ozcan Lane;40,7756184;-77,7924992
496;Wingtip Toys (Port Hueneme, CA);401;3;2;2191;2192;3;27577;NULL;01/01/2013;0.000;0;0;7;(209) 555-0100;http://www.wingtiptoys.com/PortHueneme;1171 Sikdar Avenue;34,1477829;-119,1951074
497;Wingtip Toys (Verdery, SC);401;3;2;2193;2194;3;35223;NULL;01/01/2013;0.000;0;0;7;(803) 555-0100;http://www.wingtiptoys.com/Verdery;1774 ChÃ¡vez Road;34,1092876;-82,2492911
498;Wingtip Toys (Obetz, OH);401;3;2;2195;2196;3;25121;NULL;01/01/2013;0.000;0;0;7;(216) 555-0100;http://www.wingtiptoys.com/Obetz;1168 Jovicevic Boulevard;39,8789527;-82,9507363
499;Wingtip Toys (East Fultonham, OH);401;3;2;2197;2198;3;9791;NULL;01/01/2013;0.000;0;0;7;(216) 555-0100;http://www.wingtiptoys.com/EastFultonham;1046 Saucier Road;39,8500679;-82,1220868
500;Wingtip Toys (Obion, TN);401;3;2;2199;2200;3;25122;NULL;01/01/2013;0.000;0;0;7;(423) 555-0100;http://www.wingtiptoys.com/Obion;1041 Khalsa Crescent;36,2589567;-89,1917353
501;Wingtip Toys (Cavendish, VT);401;3;2;2201;2202;3;5687;NULL;01/01/2013;0.000;0;0;7;(802) 555-0100;http://www.wingtiptoys.com/Cavendish;62 Berggren Road;43,3820171;-72,608149
502;Wingtip Toys (Miesville, MN);401;3;2;2203;2204;3;22147;NULL;01/01/2013;0.000;0;0;7;(218) 555-0100;http://www.wingtiptoys.com/Miesville;1785 Narkbunnum Road;44,6005227;-92,8129802
503;Wingtip Toys (Valhalla, NC);401;3;2;2205;2206;3;35008;NULL;01/01/2013;0.000;0;0;7;(252) 555-0100;http://www.wingtiptoys.com/Valhalla;1127 Vosnik Road;36,1371028;-76,6577239
504;Wingtip Toys (Cape Neddick, ME);401;3;2;2207;2208;3;5259;NULL;01/01/2013;0.000;0;0;7;(207) 555-0100;http://www.wingtiptoys.com/CapeNeddick;1369 Atluri Crescent;43,1936986;-70,6208862
505;Wingtip Toys (Silver Plume, CO);401;3;2;2209;2210;3;31629;NULL;01/01/2013;0.000;0;0;7;(303) 555-0100;http://www.wingtiptoys.com/SilverPlume;1304 Hrdlickova Crescent;39,6960983;-105,7258386
506;Wingtip Toys (North Beach Haven, NJ);401;3;2;2211;2212;3;24530;NULL;01/01/2013;0.000;0;0;7;(201) 555-0100;http://www.wingtiptoys.com/NorthBeachHaven;659 Mookjai Road;39,5731739;-74,2315292
507;Wingtip Toys (Downingtown, PA);401;3;2;2213;2214;3;9360;NULL;01/01/2013;0.000;0;0;7;(215) 555-0100;http://www.wingtiptoys.com/Downingtown;1353 YÄ±lmaz Street;40,0064958;-75,7032742
508;Wingtip Toys (Branson West, MO);401;3;2;2215;2216;3;3876;NULL;01/01/2013;0.000;0;0;7;(314) 555-0100;http://www.wingtiptoys.com/BransonWest;1633 Sonkar Boulevard;36,6970059;-93,3693524
509;Wingtip Toys (Bergen Park, CO);401;3;2;2217;2218;3;2739;NULL;01/01/2013;0.000;0;0;7;(303) 555-0100;http://www.wingtiptoys.com/BergenPark;1737 Cheema Avenue;39,6913769;-105,3616598
510;Wingtip Toys (Grabill, IN);401;3;2;2219;2220;3;13507;NULL;01/01/2013;0.000;0;0;7;(219) 555-0100;http://www.wingtiptoys.com/Grabill;1015 Chowdary Boulevard;41,2108829;-84,9669112
511;Wingtip Toys (North Manitou, MI);401;3;2;2221;2222;3;24658;NULL;01/01/2013;0.000;0;0;7;(231) 555-0100;http://www.wingtiptoys.com/NorthManitou;1745 Penttila Road;45,1202637;-85,979256
512;Wingtip Toys (Philip, SD);401;3;2;2223;2224;3;26788;NULL;01/01/2013;0.000;0;0;7;(605) 555-0100;http://www.wingtiptoys.com/Philip;761 Kellnerova Avenue;44,0394329;-101,6651441
513;Wingtip Toys (Straughn, IN);401;3;2;2225;2226;3;32993;NULL;01/01/2013;0.000;0;0;7;(219) 555-0100;http://www.wingtiptoys.com/Straughn;299 Bae Road;39,8089351;-85,2913559
514;Wingtip Toys (Gilford, NH);401;3;2;2227;2228;3;12992;NULL;01/01/2013;0.000;0;0;7;(603) 555-0100;http://www.wingtiptoys.com/Gilford;231 Kaulina Street;43,5475771;-71,4067385
515;Wingtip Toys (Del Valle, TX);401;3;2;2229;2230;3;8772;NULL;01/01/2013;0.000;0;0;7;(210) 555-0100;http://www.wingtiptoys.com/DelValle;1064 Vulpes Street;30,2107669;-97,6547243
516;Wingtip Toys (Harkers Island, NC);401;3;2;2231;2232;3;14628;NULL;01/01/2013;0.000;0;0;7;(252) 555-0100;http://www.wingtiptoys.com/HarkersIsland;726 Matos Lane;34,6951628;-76,5593693
517;Wingtip Toys (Licking, MO);401;3;2;2233;2234;3;19386;NULL;01/01/2013;0.000;0;0;7;(314) 555-0100;http://www.wingtiptoys.com/Licking;279 Walkky Crescent;37,4994884;-91,8570984
518;Wingtip Toys (Raton, NM);401;3;2;2235;2236;3;28361;NULL;01/01/2013;0.000;0;0;7;(505) 555-0100;http://www.wingtiptoys.com/Raton;1652 Goransson Lane;36,9033581;-104,4391532
519;Wingtip Toys (Boynton, OK);401;3;2;2237;2238;3;3755;NULL;01/01/2013;0.000;0;0;7;(405) 555-0100;http://www.wingtiptoys.com/Boynton;710 Rahimi Avenue;35,6526593;-95,67987809
520;Wingtip Toys (Frenchburg, KY);401;3;2;2239;2240;3;12341;NULL;01/01/2013;0.000;0;0;7;(270) 555-0100;http://www.wingtiptoys.com/Frenchburg;1392 Tuntayakul Lane;37,950916;-83,6257452
521;Wingtip Toys (Robertsdale, AL);401;3;2;2241;2242;3;29166;NULL;01/01/2013;0.000;0;0;7;(205) 555-0100;http://www.wingtiptoys.com/Robertsdale;1856 Poddar Street;30,5538048;-87,7119324
522;Wingtip Toys (Dickerson, MD);401;3;2;2243;2244;3;9064;NULL;01/01/2013;0.000;0;0;7;(240) 555-0100;http://www.wingtiptoys.com/Dickerson;1760 Gummadi Road;39,220104;-77,424153
523;Wingtip Toys (Bruceton Mills, WV);401;3;2;2245;2246;3;4352;NULL;01/01/2013;0.000;0;0;7;(304) 555-0100;http://www.wingtiptoys.com/BrucetonMills;36 Klaus Boulevard;39,6586918;-79,6411594
524;Wingtip Toys (Cloquet, MN);401;3;2;2247;2248;3;6904;NULL;01/01/2013;0.000;0;0;7;(218) 555-0100;http://www.wingtiptoys.com/Cloquet;336 Kasesalu Lane;46,7216102;-92,4593566
525;Wingtip Toys (Claycomo, MO);401;3;2;2249;2250;3;6687;NULL;01/01/2013;0.000;0;0;7;(314) 555-0100;http://www.wingtiptoys.com/Claycomo;1668 Nechita Boulevard;39,202503;-94,492453
526;Wingtip Toys (Beekmantown, NY);401;3;2;2251;2252;3;2379;NULL;01/01/2013;0.000;0;0;7;(212) 555-0100;http://www.wingtiptoys.com/Beekmantown;285 Kovacevic Boulevard;44,7708742;-73,4920802
527;Wingtip Toys (Islip Terrace, NY);401;3;2;2253;2254;3;16741;NULL;01/01/2013;0.000;0;0;7;(212) 555-0100;http://www.wingtiptoys.com/IslipTerrace;1820 Sedlar Crescent;40,7431539;-73,192615
528;Wingtip Toys (Rich Creek, VA);401;3;2;2255;2256;3;28780;NULL;01/01/2013;0.000;0;0;7;(276) 555-0100;http://www.wingtiptoys.com/RichCreek;727 Yavuz Street;37,3823434;-80,8225774
529;Wingtip Toys (Griswoldville, GA);401;3;2;2257;2258;3;14072;NULL;01/01/2013;0.000;0;0;7;(229) 555-0100;http://www.wingtiptoys.com/Griswoldville;1281 Kalejs Crescent;32,8706936;-83,4887852
530;Wingtip Toys (East Mountain, TX);401;3;2;2259;2260;3;9857;NULL;01/01/2013;0.000;0;0;7;(210) 555-0100;http://www.wingtiptoys.com/EastMountain;1636 Monty Road;32,593754;-94,8554918
531;Wingtip Toys (Omer, MI);401;3;2;2261;2262;3;25424;NULL;01/01/2013;0.000;0;0;7;(231) 555-0100;http://www.wingtiptoys.com/Omer;1855 Mitra Avenue;44,0475198;-83,8544333
532;Wingtip Toys (Waycross, GA);401;3;2;2263;2264;3;36179;NULL;01/01/2013;0.000;0;0;7;(229) 555-0100;http://www.wingtiptoys.com/Waycross;1275 Haldar Street;31,2135511;-82,3540178
533;Wingtip Toys (Nichols Hills, OK);401;3;2;2265;2266;3;24349;NULL;01/01/2013;0.000;0;0;7;(405) 555-0100;http://www.wingtiptoys.com/NicholsHills;880 Mannik Lane;35,5548377;-97,57271239
534;Wingtip Toys (Plaquemine, LA);401;3;2;2267;2268;3;27232;NULL;01/01/2013;0.000;0;0;7;(225) 555-0100;http://www.wingtiptoys.com/Plaquemine;384 Yadav Boulevard;30,2890833;-91,2342744
535;Wingtip Toys (Triadelphia, WV);401;3;2;2269;2270;3;34411;NULL;01/01/2013;0.000;0;0;7;(304) 555-0100;http://www.wingtiptoys.com/Triadelphia;599 Huiting Lane;40,0525734;-80,6284097
536;Wingtip Toys (Ferney, SD);401;3;2;2271;2272;3;11491;NULL;01/01/2013;0.000;0;0;7;(605) 555-0100;http://www.wingtiptoys.com/Ferney;289 Ahmadi Crescent;45,3305156;-98,0978733
537;Wingtip Toys (Akhiok, AK);401;3;2;2273;2274;3;242;NULL;01/01/2013;0.000;0;0;7;(907) 555-0100;http://www.wingtiptoys.com/Akhiok;1280 Tran Boulevard;56,9455556;-154,1702778
538;Wingtip Toys (Deeson, MS);401;3;2;2275;2276;3;8751;NULL;01/01/2013;0.000;0;0;7;(228) 555-0100;http://www.wingtiptoys.com/Deeson;391 Lanctot Lane;34,0231639;-90,8595487
539;Wingtip Toys (Nuangola, PA);401;3;2;2277;2278;3;24898;NULL;01/01/2013;0.000;0;0;7;(215) 555-0100;http://www.wingtiptoys.com/Nuangola;148 Dellucci Boulevard;41,1550825;-75,978256
540;Wingtip Toys (Weld, ME);401;3;2;2279;2280;3;36322;NULL;01/01/2013;0.000;0;0;7;(207) 555-0100;http://www.wingtiptoys.com/Weld;540 Buresova Road;44,6986707;-70,4214543
541;Wingtip Toys (Mickleton, NJ);401;3;2;2281;2282;3;22020;NULL;01/01/2013;0.000;0;0;7;(201) 555-0100;http://www.wingtiptoys.com/Mickleton;1679 Modi Lane;39,7901134;-75,2376834
542;Wingtip Toys (Schererville, IN);401;3;2;2283;2284;3;30790;NULL;01/01/2013;0.000;0;0;7;(219) 555-0100;http://www.wingtiptoys.com/Schererville;147 Hadrabova Street;41,4789246;-87,4547605
543;Wingtip Toys (Lexington Heights, MI);401;3;2;2285;2286;3;19338;NULL;01/01/2013;0.000;0;0;7;(231) 555-0100;http://www.wingtiptoys.com/LexingtonHeights;390 Korjus Road;43,2250269;-82,5246458
544;Wingtip Toys (Broomtown, AL);401;3;2;2287;2288;3;4278;NULL;01/01/2013;0.000;0;0;7;(205) 555-0100;http://www.wingtiptoys.com/Broomtown;1028 Carrillo Boulevard;34,3606453;-85,5216276
545;Wingtip Toys (Jamison, IA);401;3;2;2289;2290;3;16891;NULL;01/01/2013;0.000;0;0;7;(319) 555-0100;http://www.wingtiptoys.com/Jamison;1984 Esposito Road;41,1216623;-93,7249413
546;Wingtip Toys (Key Biscayne, FL);401;3;2;2291;2292;3;17632;NULL;01/01/2013;0.000;0;0;7;(239) 555-0100;http://www.wingtiptoys.com/KeyBiscayne;1642 Jantunen Crescent;25,693713;-80,1628248
547;Wingtip Toys (Chaseley, ND);401;3;2;2293;2294;3;6115;NULL;01/01/2013;0.000;0;0;7;(701) 555-0100;http://www.wingtiptoys.com/Chaseley;1666 Semjonov Lane;47,4502759;-99,8201206
548;Wingtip Toys (Indian Creek, IL);401;3;2;2295;2296;3;16469;NULL;01/01/2013;0.000;0;0;7;(217) 555-0100;http://www.wingtiptoys.com/IndianCreek;63 Celmina Road;42,2269684;-87,9797968
549;Wingtip Toys (Lake Ronkonkoma, NY);401;3;2;2297;2298;3;18446;NULL;01/01/2013;0.000;0;0;7;(212) 555-0100;http://www.wingtiptoys.com/LakeRonkonkoma;576 Sedlar Road;40,8350983;-73,1312222
550;Wingtip Toys (Morrison Bluff, AR);401;3;2;2299;2300;3;23026;NULL;01/01/2013;0.000;0;0;7;(479) 555-0100;http://www.wingtiptoys.com/MorrisonBluff;645 Khalsa Boulevard;35,387863;-93,5285202
551;Wingtip Toys (Huntingburg, IN);401;3;2;2301;2302;3;16239;NULL;01/01/2013;0.000;0;0;7;(219) 555-0100;http://www.wingtiptoys.com/Huntingburg;833 Pasek Boulevard;38,2989422;-86,9549972
552;Wingtip Toys (Shay, PA);401;3;2;2303;2304;3;31266;NULL;01/01/2013;0.000;0;0;7;(215) 555-0100;http://www.wingtiptoys.com/Shay;1587 Olofsson Boulevard;40,7364533;-79,4547654
553;Wingtip Toys (Helotes, TX);401;3;2;2305;2306;3;15143;NULL;01/01/2013;0.000;0;0;7;(210) 555-0100;http://www.wingtiptoys.com/Helotes;1534 Milano Lane;29,5780056;-98,6897451
554;Wingtip Toys (Hollandsburg, IN);401;3;2;2307;2308;3;15726;NULL;01/01/2013;0.000;0;0;7;(219) 555-0100;http://www.wingtiptoys.com/Hollandsburg;1014 Shuler Avenue;39,760321;-87,0722345
555;Wingtip Toys (Liberty Grove, MD);401;3;2;2309;2310;3;19368;NULL;01/01/2013;0.000;0;0;7;(240) 555-0100;http://www.wingtiptoys.com/LibertyGrove;1754 Kaskar Avenue;39,6559424;-76,1199511
556;Wingtip Toys (Morita, TX);401;3;2;2311;2312;3;22984;NULL;01/01/2013;0.000;0;0;7;(210) 555-0100;http://www.wingtiptoys.com/Morita;598 Ilic Road;32,1845661;-101,6337386
557;Wingtip Toys (New Laguna, NM);401;3;2;2313;2314;3;24007;NULL;01/01/2013;0.000;0;0;7;(505) 555-0100;http://www.wingtiptoys.com/NewLaguna;1687 Ornlamai Lane;35,0408767;-107,4219909
558;Wingtip Toys (Bourneville, OH);401;3;2;2315;2316;3;3663;NULL;01/01/2013;0.000;0;0;7;(216) 555-0100;http://www.wingtiptoys.com/Bourneville;158 Lieu Lane;39,2820094;-83,1565742
559;Wingtip Toys (Mendoza, TX);401;3;2;2317;2318;3;21821;NULL;01/01/2013;0.000;0;0;7;(210) 555-0100;http://www.wingtiptoys.com/Mendoza;1448 Brasseur Boulevard;30,00494;-97,6861117
560;Wingtip Toys (Palmas del Mar, PR);401;3;2;2319;2320;3;26010;NULL;01/01/2013;0.000;0;0;7;(787) 555-0100;http://www.wingtiptoys.com/PalmasdelMar;148 ChÃ¡vez Street;18,0819088;-65,797939
561;Wingtip Toys (Marion Junction, AL);401;3;2;2321;2322;3;21002;NULL;01/01/2013;0.000;0;0;7;(205) 555-0100;http://www.wingtiptoys.com/MarionJunction;1444 Leigh Crescent;32,437358;-87,2388839
562;Wingtip Toys (Ware Shoals, SC);401;3;2;2323;2324;3;35861;NULL;01/01/2013;0.000;0;0;7;(803) 555-0100;http://www.wingtiptoys.com/WareShoals;940 Rosberg Street;34,3984511;-82,2467853
563;Wingtip Toys (Lostine, OR);401;3;2;2325;2326;3;20047;NULL;01/01/2013;0.000;0;0;7;(458) 555-0100;http://www.wingtiptoys.com/Lostine;931 Mitra Lane;45,4873692;-117,4296256
564;Wingtip Toys (Tilleda, WI);401;3;2;2327;2328;3;34060;NULL;01/01/2013;0.000;0;0;7;(262) 555-0100;http://www.wingtiptoys.com/Tilleda;1968 Necesana Street;44,8155317;-88,9112178
565;Wingtip Toys (Wapiti, WY);401;3;2;2329;2330;3;35831;NULL;01/01/2013;0.000;0;0;7;(307) 555-0100;http://www.wingtiptoys.com/Wapiti;899 Valentova Road;44,4685604;-109,4376625
566;Wingtip Toys (Amado, AZ);401;3;2;2331;2332;3;689;NULL;01/01/2013;0.000;0;0;7;(480) 555-0100;http://www.wingtiptoys.com/Amado;593 Mokkapati Road;31,7078658;-111,0645359
567;Wingtip Toys (Jeromesville, OH);401;3;2;2333;2334;3;17039;NULL;01/01/2013;0.000;0;0;7;(216) 555-0100;http://www.wingtiptoys.com/Jeromesville;1876 Bhamidipati Crescent;40,8042239;-82,195712
568;Wingtip Toys (Ovilla, TX);401;3;2;2335;2336;3;25818;NULL;01/01/2013;0.000;0;0;7;(210) 555-0100;http://www.wingtiptoys.com/Ovilla;519 Deslauriers Street;32,5265264;-96,8863898
569;Wingtip Toys (West Frostproof, FL);401;3;2;2337;2338;3;36513;NULL;01/01/2013;0.000;0;0;7;(239) 555-0100;http://www.wingtiptoys.com/WestFrostproof;692 Barney Lane;27,733641;-81,5831327
570;Wingtip Toys (Flomaton, AL);401;3;2;2339;2340;3;11686;NULL;01/01/2013;0.000;0;0;7;(205) 555-0100;http://www.wingtiptoys.com/Flomaton;145 Weitzer Boulevard;31,000182;-87,2608071
571;Wingtip Toys (Pawlet, VT);401;3;2;2341;2342;3;26379;NULL;01/01/2013;0.000;0;0;7;(802) 555-0100;http://www.wingtiptoys.com/Pawlet;279 Flamand Boulevard;43,34674;-73,1762182
